Sector,Fuel,Country,2006,2013
motorcycles,gas_diesel,Tanzania,0.059801534,0.099990197
motorcycles,gas_diesel,Uganda,0.072458595,0.08560764
motorcycles,gas_diesel,Zambia,0.056330137,0.05449095
motorcycles,gas_diesel,Botswana,0.033134416,0.04660257
motorcycles,gas_diesel,Lesotho,0.003098472,0.003214673
motorcycles,gas_diesel,Namibia,0.004034079,0.004922745
motorcycles,gas_diesel,South Africa,0.137766242,0.154691622
motorcycles,gas_diesel,Swaziland,0.002492371,0.00273462
motorcycles,gas_diesel,Zimbabwe,0.106180616,0.163358659
motorcycles,gas_diesel,Benin,0.054387171,0.096345268
motorcycles,gas_diesel,Burkina Faso,0.023986302,0.054147732
motorcycles,gas_diesel,Cameroon,0.008098663,0.012142529
motorcycles,gas_diesel,Cape Verde,NaN,NaN
motorcycles,gas_diesel,Chad,0.002628437,0.003070768
motorcycles,gas_diesel,Cote dIvoire,0.03887812,0.06708844
motorcycles,gas_diesel,Gambia,0.00250325,0.004571311
motorcycles,gas_diesel,Ghana,0.079250023,0.161695987
motorcycles,gas_diesel,Guinea,0.007935829,0.026493791
motorcycles,gas_diesel,Guinea-Bissau,0.00416107,0.00539739
motorcycles,gas_diesel,Liberia,0.001610229,0.002985134
motorcycles,gas_diesel,Mali,0.047750667,0.054762099
motorcycles,gas_diesel,Mauritania,0.009228112,0.013633286
motorcycles,gas_diesel,Niger,0.004908755,0.006918562
motorcycles,gas_diesel,Nigeria,0.813193142,0.862937272
motorcycles,gas_diesel,Sao Tome and Principe,NaN,NaN
motorcycles,gas_diesel,Senegal,0.035033848,0.032187812
motorcycles,gas_diesel,Sierra Leone,0.004112416,0.005934872
motorcycles,gas_diesel,Togo,0.005259071,0.01022881
other-fuelwood-use,biomass,Algeria,NaN,1.76E-05
other-fuelwood-use,biomass,Egypt,2.297921181,2.290102005
other-fuelwood-use,biomass,Libya,0.000174254,9.71E-05
other-fuelwood-use,biomass,Morocco,NaN,NaN
other-fuelwood-use,biomass,Sudan,0.833691359,0.693486989
other-fuelwood-use,biomass,Tunisia,NaN,0.001615247
other-fuelwood-use,biomass,Angola,0.023513863,0.023112454
other-fuelwood-use,biomass,Central African Republic,0.057513691,0.047443699
other-fuelwood-use,biomass,Congo,0.092956819,0.094229005
other-fuelwood-use,biomass,Democratic Republic of Congo,4.42814064,4.214729309
other-fuelwood-use,biomass,Equatorial Guinea,0.00041521,0.000530315
other-fuelwood-use,biomass,Gabon,0.141463518,0.167210937
other-fuelwood-use,biomass,Burundi,0.0576398,0.062118851
other-fuelwood-use,biomass,Comoros,NaN,NaN
other-fuelwood-use,biomass,Djibouti,NaN,NaN
other-fuelwood-use,biomass,Eritrea,0.016533231,0.021334464
other-fuelwood-use,biomass,Ethiopia,0.208374053,0.260904223
other-fuelwood-use,biomass,Kenya,0.031785149,0.031945933
other-fuelwood-use,biomass,Madagascar,NaN,NaN
other-fuelwood-use,biomass,Malawi,0.037054893,0.046012532
other-fuelwood-use,biomass,Mozambique,0.641893327,0.744933486
other-fuelwood-use,biomass,Rwanda,0.153167948,0.180138335
other-fuelwood-use,biomass,Somalia,NaN,NaN
other-fuelwood-use,biomass,South Sudan,0.173834294,0.224449679
other-fuelwood-use,biomass,Tanzania,3.100060225,3.615479946
other-fuelwood-use,biomass,Uganda,0.079972796,0.069885455
other-fuelwood-use,biomass,Zambia,0.779243708,0.931746006
other-fuelwood-use,biomass,Botswana,NaN,NaN
other-fuelwood-use,biomass,Lesotho,NaN,NaN
other-fuelwood-use,biomass,Namibia,NaN,NaN
other-fuelwood-use,biomass,South Africa,0.001194782,0.001529188
other-fuelwood-use,biomass,Swaziland,0.000288731,0.000361659
other-fuelwood-use,biomass,Zimbabwe,0.49394381,0.508406162
other-fuelwood-use,biomass,Benin,0.26209414,0.31686604
other-fuelwood-use,biomass,Burkina Faso,0.005787211,0.007095075
other-fuelwood-use,biomass,Cameroon,0.427300483,0.503899813
other-fuelwood-use,biomass,Cape Verde,NaN,NaN
other-fuelwood-use,biomass,Chad,0.002341121,0.002109054
other-fuelwood-use,biomass,Cote dIvoire,0.312877566,0.394748092
other-fuelwood-use,biomass,Gambia,NaN,NaN
other-fuelwood-use,biomass,Ghana,0.539196968,0.498387843
other-fuelwood-use,biomass,Guinea,NaN,NaN
other-fuelwood-use,biomass,Guinea-Bissau,NaN,NaN
other-fuelwood-use,biomass,Liberia,0.931403816,1.252691865
other-fuelwood-use,biomass,Mali,0.000847831,0.001417208
other-fuelwood-use,biomass,Mauritania,NaN,NaN
other-fuelwood-use,biomass,Niger,0.030722657,0.067110069
other-fuelwood-use,biomass,Nigeria,5.066031933,11.53274632
other-fuelwood-use,biomass,Sao Tome and Principe,NaN,NaN
other-fuelwood-use,biomass,Senegal,NaN,NaN
other-fuelwood-use,biomass,Sierra Leone,0.023664001,0.025697775
other-fuelwood-use,biomass,Togo,0.140424907,0.195553154
